,mean,std,ground_truth,ground_truth_log_prob
81,75.0,30.0,34.618962940105895,92.41924691612705
82,50.0,20.0,34.618962940105895,93.89252029679501
83,80.0,20.0,34.618962940105895,90.58727692738415
84,75.0,25.0,70.71898529939047,82.40156507302146
85,25.0,10.0,70.71898529939047,42.05450680404982
86,30.0,10.0,70.71898529939047,51.21273547716181
87,40.0,10.0,70.71898529939047,66.35064920083072
88,120.0,60.0,70.71898529939047,77.32388325223941
89,20.0,10.0,70.71898529939047,31.836763590086118
90,50.0,10.0,21.47299330483979,93.75872664276672
91,100.0,15.0,21.47299330483979,85.16377030684266
92,100.0,30.0,21.47299330483979,93.3687880477734
93,25.0,10.0,21.47299330483979,97.1888509185527
94,30.0,10.0,21.47299330483979,96.93086909613746
95,40.0,8.0,21.47299330483979,95.13741358044483
96,0.6666666666666666,0.08466675133346033,0.3227794900532362,-1997.2221858528872
97,0.6666666666666666,0.11785113019775792,0.3227794900532362,-914.9894206702917
98,0.5,0.22360679774997896,0.3227794900532362,-12.452276240846052
99,0.7,0.13816985594155148,0.3227794900532362,-756.830193919918
100,0.7,0.13816985594155148,0.3227794900532362,-756.830193919918
101,0.6666666666666666,0.05407380704358751,0.3227794900532362,-5439.164441664354
102,25.0,8.0,14.25118825404052,71.39984601770523
103,25.0,10.0,14.25118825404052,72.14621989402382
104,25.0,10.0,14.25118825404052,72.14621989402382
105,25.0,5.0,14.25118825404052,64.52217259930683
106,40.0,10.0,14.25118825404052,52.07762915380739
107,20.0,5.0,14.25118825404052,76.61735478265484
108,40.0,10.0,65.71121691322338,53.93878753919587
109,40.0,10.0,65.71121691322338,53.93878753919587
110,35.0,5.0,65.71121691322338,-50.966890656732645
111,50.0,15.0,65.71121691322338,70.53254755940803
112,40.0,10.0,65.71121691322338,53.93878753919587
113,40.0,10.0,65.71121691322338,53.93878753919587
114,120.0,30.0,115.67315802197211,97.1611196604763
115,25.0,10.0,115.67315802197211,70.93974123692392
116,75.0,15.0,115.67315802197211,95.21237677276065
117,70.0,15.0,115.67315802197211,94.58344047603211
118,150.0,50.0,115.67315802197211,96.67857561059057
119,100.0,25.0,115.67315802197211,97.1586312729588
120,0.75,0.06762522260005742,0.5387967626917199,-977.0733334216226
121,0.6666666666666666,0.08466675133346033,0.5387967626917199,50.8607116304984
122,0.5,0.15075567228888181,0.5387967626917199,230.3993808973755
123,0.75,0.0944911182523068,0.5387967626917199,-395.15194755988665
124,0.6,0.14770978917519928,0.5387967626917199,204.89749488320612
125,0.65,0.10408329997330663,0.5387967626917199,167.26324376709363
126,5.0,2.0,24.068650556611455,-351.1218433331536
127,10.0,5.0,24.068650556611455,37.82076165985127
128,30.0,10.0,24.068650556611455,67.43452093372754
129,20.0,5.0,24.068650556611455,72.59117459428249
130,15.0,8.0,24.068650556611455,65.10092164725691
131,8.0,3.0,24.068650556611455,-56.835982693102586
132,0.5,0.15075567228888181,0.4182200841852074,229.1733835634699
133,0.3333333333333333,0.08466675133346033,0.4182200841852074,306.44021915711244
134,0.5,0.15075567228888181,0.4182200841852074,229.1733835634699
135,0.5714285714285714,0.12777531299998798,0.4182200841852074,78.26945949029407
136,0.65,0.14381174563233068,0.4182200841852074,-187.47044341474214
137,0.5555555555555556,0.11399759467612823,0.4182200841852074,124.71193723931985
138,20.0,4.0,8.591864776444929,-18.67973273744127
139,20.0,10.0,8.591864776444929,27.881752909820314
140,20.0,10.0,8.591864776444929,27.881752909820314
141,30.0,10.0,8.591864776444929,-2.677367262921295
142,15.0,8.0,8.591864776444929,38.182096604430505
143,25.0,10.0,8.591864776444929,14.930239228204256
144,150.0,30.0,168.4002843216897,82.39894907831903
145,200.0,75.0,168.4002843216897,79.20938903973834
146,200.0,50.0,168.4002843216897,80.35923948899874
147,120.0,30.0,168.4002843216897,78.05223189116606
148,100.0,50.0,168.4002843216897,77.4857011200699
149,200.0,50.0,168.4002843216897,80.35923948899874
150,0.8,0.07844645405527362,0.664759179780639,38.63880704384839
151,0.5,0.10910894511799618,0.664759179780639,127.97827754641136
152,0.5,0.15075567228888181,0.664759179780639,346.4094887364298
153,0.7,0.13816985594155148,0.664759179780639,805.0606933482891
154,0.7,0.13816985594155148,0.664759179780639,805.0606933482891
155,0.6666666666666666,0.11785113019775792,0.664759179780639,1079.6344139580774
156,0.7692307692307693,0.1126038545709846,0.3178694158075601,-2126.371187857859
157,0.6666666666666666,0.11785113019775792,0.3178694158075601,-1263.31227701982
158,0.5,0.15075567228888181,0.3178694158075601,46.251510892923925
159,0.7,0.13816985594155148,0.3178694158075601,-1032.9749470598586
160,0.6,0.14770978917519928,0.3178694158075601,-389.5658534405355
161,0.631578947368421,0.10786263964167998,0.3178694158075601,-1243.3267812200893
162,0.4,0.09607689228305229,0.2635457303857824,-13.948901458633161
163,0.5,0.10910894511799618,0.2635457303857824,-272.82772967724543
164,0.5,0.15075567228888181,0.2635457303857824,-119.0058416512427
165,0.65,0.10408329997330663,0.2635457303857824,-959.1972546626407
166,0.7,0.13816985594155148,0.2635457303857824,-623.1418009831593
167,0.4,0.06859943405700353,0.2635457303857824,-140.64165427701482
168,2.5,0.5,3.082831903079253,74.21222426018548
169,20.0,10.0,3.082831903079253,-32.545310879938285
170,15.0,5.0,3.082831903079253,-52.951490180643454
171,7.0,3.0,3.082831903079253,18.235819076722713
172,4.0,2.0,3.082831903079253,51.077346292123146
173,3.0,1.0,3.082831903079253,73.72244690261931
174,0.6666666666666666,0.08466675133346033,0.2613690761129727,-4909.340573514552
175,0.5,0.10910894511799618,0.2613690761129727,-663.4263863001319
176,,,0.2613690761129727,
177,0.7,0.1,0.2613690761129727,-3775.0399546272834
178,0.7,0.13816985594155148,0.2613690761129727,-1751.7651142281293
179,0.6,0.07650920556760059,0.2613690761129727,-4473.369792528913
180,0.6666666666666666,0.11785113019775792,0.5236160487557135,60.478767348527604
181,0.7142857142857143,0.15971914124998499,0.5236160487557135,-72.75735545119818
182,0.5,0.22360679774997896,0.5236160487557135,53.2522109274011
183,0.7,0.1,0.5236160487557135,-144.99254848690836
184,0.7,0.1,0.5236160487557135,-144.99254848690836
185,0.6,0.06859943405700353,0.5236160487557135,324.4615543591588
186,0.2,0.1,0.4774674115456238,-618.1552029057735
187,0.2857142857142857,0.15971914124998499,0.4774674115456238,-79.02906492100597
188,0.5,0.15075567228888181,0.4774674115456238,184.9967806061211
189,0.1,0.042008402520840295,0.4774674115456238,-5032.648922157427
190,0.01,0.004445276036638914,0.4774674115456238,-94543.72816746857
191,0.02,0.013930520662939847,0.4774674115456238,-17510.898925589692
192,0.8,0.12060453783110545,0.5179153094462541,-374.542026415686
193,0.3333333333333333,0.11785113019775792,0.5179153094462541,-96.66826941622575
194,0.5,0.15075567228888181,0.5179153094462541,132.22364986371164
195,0.7,0.13816985594155148,0.5179153094462541,-68.23034308269207
196,0.65,0.14381174563233068,0.5179153094462541,28.511842335124285
197,0.6,0.14770978917519928,0.5179153094462541,92.94455489950495
198,25.0,7.0,69.41699180190732,17.664808116732964
199,75.0,15.0,69.41699180190732,86.7659728347492
200,100.0,30.0,69.41699180190732,82.67178878856652
201,40.0,15.0,69.41699180190732,80.12881383764487
202,50.0,25.0,69.41699180190732,84.10511944518541
203,35.0,7.5,69.41699180190732,51.79727243213544
204,0.6,0.06859943405700353,0.5677083333333334,629.8628749383695
205,0.4,0.09607689228305229,0.5677083333333334,-120.23857096699793
206,0.25,0.0944911182523068,0.5677083333333334,-1470.7303162891333
207,0.6666666666666666,0.08466675133346033,0.5677083333333334,266.0968773332409
208,0.8,0.12060453783110545,0.5677083333333334,-337.1095000405385
209,0.6,0.06859943405700353,0.5677083333333334,629.8628749383695
210,50.0,15.0,35.3890759446315,58.84500406808756
211,25.0,10.0,35.3890759446315,62.2586964594307
212,50.0,15.0,35.3890759446315,58.84500406808756
213,20.0,5.0,35.3890759446315,27.101520679589623
214,20.0,10.0,35.3890759446315,55.79198285831018
215,10.0,5.0,35.3890759446315,-54.73541800667534
216,2.0,0.5,2.046984253537971,99.5923768126677
217,2.5,1.0,2.046984253537971,98.19115564166756
218,10.0,2.0,2.046984253537971,83.14591656013242
219,5.0,2.0,2.046984253537971,95.2153883939443
220,1.5,1.0,2.046984253537971,98.10796129181414
221,3.0,1.0,2.046984253537971,97.56874564725997
222,0.6666666666666666,0.11785113019775792,0.5411849710982659,46.09124960502601
223,0.3333333333333333,0.11785113019775792,0.5411849710982659,-165.88947394042145
224,0.6666666666666666,0.08466675133346033,0.5411849710982659,12.327471417856227
225,0.6,0.14770978917519928,0.5411849710982659,109.33887140083182
226,0.7,0.13816985594155148,0.5411849710982659,-26.243658673700875
227,0.625,0.11741705457846553,0.5411849710982659,128.12999555376982
228,0.75,0.0944911182523068,0.4188701923076923,-3719.805218995832
229,0.625,0.1613743060919757,0.4188701923076923,-6.251872314865188
230,0.6666666666666666,0.08466675133346033,0.4188701923076923,-2564.4564108273034
231,0.6,0.14770978917519928,0.4188701923076923,160.2717977512381
232,0.7142857142857143,0.08388860278781478,0.4188701923076923,-3995.236444216773
233,0.7272727272727273,0.128564869306645,0.4188701923076923,-1481.0774672670227
234,70.0,15.0,58.906992545260906,86.86847290134376
235,150.0,30.0,58.906992545260906,69.93525388387168
236,,,58.906992545260906,
237,70.0,20.0,58.906992545260906,86.30271848593907
238,60.0,20.0,58.906992545260906,86.81554789086823
239,50.0,15.0,58.906992545260906,87.19556631742304
240,20.0,5.0,72.63626264418811,-110.78556959069414
241,150.0,30.0,72.63626264418811,72.18666823517957
242,75.0,15.0,72.63626264418811,86.75983158504856
243,50.0,15.0,72.63626264418811,82.662524779976
244,50.0,20.0,72.63626264418811,83.4282698845651
245,50.0,15.0,72.63626264418811,82.662524779976
246,150.0,30.0,142.4984939759036,88.19563920812426
247,100.0,30.0,142.4984939759036,85.55844697613985
248,50.0,20.0,142.4984939759036,60.36736134319287
249,50.0,15.0,142.4984939759036,38.58209455045185
250,100.0,50.0,142.4984939759036,85.91477278642297
251,50.0,15.0,142.4984939759036,38.58209455045185
252,2.0,1.0,2.5228256465260395,97.8983539077129
253,5.0,2.0,2.5228256465260395,95.26331641330543
254,10.0,5.0,2.5228256465260395,92.74000692849351
255,10.0,5.0,2.5228256465260395,92.74000692849351
256,3.0,1.5,2.5228256465260395,97.26247026052363
257,8.0,3.0,2.5228256465260395,92.66505421464579
258,0.8,0.07844645405527362,0.2586577501791258,-3063.02734508172
259,0.3333333333333333,0.11785113019775792,0.2586577501791258,124.6528424927372
260,0.6666666666666666,0.11785113019775792,0.2586577501791258,-942.130129634478
261,0.7,0.1,0.2586577501791258,-1533.677492344349
262,0.65,0.10408329997330663,0.2586577501791258,-1163.652374236522
263,0.6,0.10690449676496976,0.2586577501791258,-841.08097071329
264,0.6666666666666666,0.1307440900921227,0.2473410273817606,-1565.7223124573377
265,0.4,0.09607689228305229,0.2473410273817606,2.4204119446177867
266,0.6666666666666666,0.11785113019775792,0.2473410273817606,-2013.256369107665
267,0.7,0.13816985594155148,0.2473410273817606,-1555.015359736641
268,0.4,0.14770978917519928,0.2473410273817606,159.84363710151763
269,0.6666666666666666,0.11785113019775792,0.2473410273817606,-2013.256369107665
270,120.0,25.0,77.29770842854344,95.23761144151705
271,75.0,30.0,77.29770842854344,96.32131591388233
272,75.0,15.0,77.29770842854344,96.9036569307668
273,40.0,15.0,77.29770842854344,94.28305666117528
274,50.0,20.0,77.29770842854344,95.8762235438169
275,150.0,25.0,77.29770842854344,92.88074686217138
276,0.6666666666666666,0.11785113019775792,0.2299567930868939,-1879.443338582151
277,0.6666666666666666,0.11785113019775792,0.2299567930868939,-1879.443338582151
278,0.16666666666666666,0.10336227882434038,0.2299567930868939,208.89704067340438
279,0.6666666666666666,0.1307440900921227,0.2299567930868939,-1466.4212074258057
280,0.6,0.10690449676496976,0.2299567930868939,-1746.7860264649403
281,0.6153846153846154,0.13002373149669486,0.2299567930868939,-1172.1230261792145
282,200.0,75.0,60.17781654700396,57.864965496626134
283,75.0,30.0,60.17781654700396,73.1623519382119
284,100.0,20.0,60.17781654700396,64.37349572887365
285,75.0,20.0,60.17781654700396,74.69024215586123
286,150.0,75.0,60.17781654700396,64.03120819962517
287,200.0,50.0,60.17781654700396,47.19087645898912
288,0.8,0.07844645405527362,0.5289747399702823,-1312.3046807997268
289,0.3333333333333333,0.11785113019775792,0.5289747399702823,-147.53230265847463
290,0.5,0.15075567228888181,0.5289747399702823,278.1284091057892
291,0.6521739130434783,0.09722034684781694,0.5289747399702823,142.749722268665
292,,,0.5289747399702823,
293,0.6,0.08798826901281197,0.5289747399702823,387.0132200319115
294,200.0,50.0,158.8140756302521,83.11196104350869
295,150.0,30.0,158.8140756302521,85.74769646916454
296,75.0,15.0,158.8140756302521,37.1619782807656
297,100.0,20.0,158.8140756302521,73.08956840599616
298,200.0,75.0,158.8140756302521,82.40318481693201
299,70.0,25.0,158.8140756302521,65.87202819471717
300,30.0,10.0,36.159646442601485,87.17984133970769
301,30.0,15.0,36.159646442601485,86.05210131603218
302,25.0,10.0,36.159646442601485,85.55259770188262
303,25.0,5.0,36.159646442601485,81.13699347165607
304,40.0,20.0,36.159646442601485,85.21851420841081
305,15.0,5.0,36.159646442601485,56.84437872113831
306,0.6666666666666666,0.11785113019775792,0.3520867208672086,-510.863820633786
307,0.3333333333333333,0.1307440900921227,0.3520867208672086,117.41563755593776
308,0.5,0.15075567228888181,0.3520867208672086,14.34410102391278
309,0.7,0.13816985594155148,0.3520867208672086,-442.8587482635167
310,0.6,0.06859943405700353,0.3520867208672086,-1073.8033641872787
311,0.5714285714285714,0.12777531299998798,0.3520867208672086,-150.86172489778556
312,15.0,5.0,5.2056466724620885,92.85273850411394
313,10.0,5.0,5.2056466724620885,95.19746877441018
314,50.0,15.0,5.2056466724620885,87.00407095721931
315,25.0,10.0,5.2056466724620885,91.6736120653186
316,8.0,4.0,5.2056466724620885,95.9027940210367
317,12.0,3.0,5.2056466724620885,92.63542345998697
318,120.0,25.0,371.38213277702783,-9.48534337836988
319,200.0,30.0,371.38213277702783,58.686261749459085
320,200.0,50.0,371.38213277702783,78.56958263381946
321,80.0,25.0,371.38213277702783,-44.25431542655741
322,80.0,40.0,371.38213277702783,37.66216778620398
323,80.0,25.0,371.38213277702783,-44.25431542655741
324,10.0,3.0,7.822495974235105,73.33618870926162
325,20.0,10.0,7.822495974235105,53.67398521638001
326,30.0,15.0,7.822495974235105,44.82502537184309
327,20.0,10.0,7.822495974235105,53.67398521638001
328,15.0,10.0,7.822495974235105,59.33033483419702
329,22.0,8.0,7.822495974235105,46.593266121208515
330,40.0,10.0,33.99552545652437,90.51582164915543
331,60.0,15.0,33.99552545652437,85.69834576550667
332,75.0,15.0,33.99552545652437,79.47099277937563
333,80.0,15.0,33.99552545652437,76.77565409054041
334,60.0,20.0,33.99552545652437,86.729252450132
335,30.0,10.0,33.99552545652437,90.79586861152559
336,15.0,5.0,23.94411737860533,93.58632505877763
337,50.0,20.0,23.94411737860533,92.59982397630493
338,100.0,30.0,23.94411737860533,88.29572773952326
339,25.0,5.0,23.94411737860533,96.03732495150759
340,30.0,15.0,23.94411737860533,94.23857252789038
341,25.0,10.0,23.94411737860533,94.986446740697
342,15.0,7.0,21.63714593044102,86.03878962672876
343,15.0,5.0,21.63714593044102,85.63838652167016
344,30.0,10.0,21.63714593044102,84.95683037039737
345,25.0,10.0,21.63714593044102,86.19164856485439
346,10.0,4.0,21.63714593044102,72.46302971833606
347,6.0,3.0,21.63714593044102,34.27893571988627
348,20.0,5.0,20.566884904086734,82.47050329857215
349,25.0,10.0,20.566884904086734,77.04193712651747
350,,,20.566884904086734,
351,40.0,15.0,20.566884904086734,69.11387041361982
352,50.0,20.0,20.566884904086734,65.43927770841856
353,25.0,7.0,20.566884904086734,78.80125820017597
354,0.6666666666666666,0.08466675133346033,0.4884696016771488,-299.19315624799486
355,0.5,0.15075567228888181,0.4884696016771488,237.09075115964131
356,0.5,0.15075567228888181,0.4884696016771488,237.09075115964131
357,0.7,0.1,0.4884696016771488,-349.78499610608077
358,0.6,0.14770978917519928,0.4884696016771488,136.05772481304342
359,0.625,0.11741705457846553,0.4884696016771488,91.3208409942168
360,30.0,10.0,44.00244584206848,43.34293628171392
361,100.0,15.0,44.00244584206848,-42.86434032970331
362,125.0,25.0,44.00244584206848,-26.56282696062543
363,50.0,15.0,44.00244584206848,50.01663578413613
364,70.0,25.0,44.00244584206848,36.915936226037715
365,30.0,6.0,44.00244584206848,26.73083896333993
